Year,WOY,Location_Name,Flower_Richness,CollMeth,bee_richness,Season,totnumb,GenusName,bee_abund,pres,obs
2016,18,MPG523,5,pt,1,Early,15,Bombus,1,1,4161
2016,18,MPG523,5,pt,1,Early,15,Halictus,0,0,4162
2016,18,MPG523,5,pt,1,Early,15,Lasioglossum,8,1,4163
2016,18,MPG523,5,pt,1,Early,15,Nomada,2,1,4164
2016,18,MPG523,5,pt,1,Early,15,Osmia,1,1,4165
2016,18,MPG523,5,pt,1,Early,15,Sphecodes,0,0,4166
2016,18,MPG523,5,pt,1,Early,15,Apis,0,0,4167
2016,18,MPG88,6,pt,1,Early,229,Andrena,5,1,4168
2016,18,MPG88,6,pt,1,Early,229,Anthophora,0,0,4169
2016,18,MPG88,6,pt,1,Early,229,Bombus,1,1,4170
2016,18,MPG88,6,pt,1,Early,229,Halictus,49,1,4171
2016,18,MPG88,6,pt,1,Early,229,Lasioglossum,173,1,4172
2016,18,MPG88,6,pt,1,Early,229,Nomada,0,0,4173
2016,18,MPG88,6,pt,1,Early,229,Osmia,1,1,4174
2016,18,MPG88,6,pt,1,Early,229,Sphecodes,0,0,4175
2016,18,MPG88,6,pt,1,Early,229,Apis,0,0,4176
2016,18,MPG89,4,pt,1,Early,199,Andrena,5,1,4177
2016,18,MPG89,4,pt,1,Early,199,Anthophora,1,1,4178
2016,18,MPG89,4,pt,1,Early,199,Bombus,0,0,4179
2016,18,MPG89,4,pt,1,Early,199,Halictus,52,1,4180
2016,18,MPG89,4,pt,1,Early,199,Lasioglossum,134,1,4181
2016,18,MPG89,4,pt,1,Early,199,Nomada,0,0,4182
2016,18,MPG89,4,pt,1,Early,199,Osmia,5,1,4183
2016,18,MPG89,4,pt,1,Early,199,Sphecodes,2,1,4184
2016,18,MPG89,4,pt,1,Early,199,Apis,0,0,4185
2016,18,MPG89,4,n,1,Early,3,Andrena,0,0,4186
2016,18,MPG89,4,n,1,Early,3,Anthophora,0,0,4187
2016,18,MPG89,4,n,1,Early,3,Bombus,0,0,4188
2016,18,MPG89,4,n,1,Early,3,Halictus,0,0,4189
2016,18,MPG89,4,n,1,Early,3,Lasioglossum,0,0,4190
2016,18,MPG89,4,n,1,Early,3,Nomada,0,0,4191
2016,18,MPG89,4,n,1,Early,3,Osmia,2,1,4192
2016,18,MPG89,4,n,1,Early,3,Sphecodes,0,0,4193
2016,18,MPG89,4,n,1,Early,3,Apis,1,1,4194
2016,21,MPG105,10,n,1,Early,5,Andrena,2,1,4195
2016,21,MPG105,10,n,1,Early,5,Anthophora,0,0,4196
2016,21,MPG105,10,n,1,Early,5,Bombus,0,0,4197
2016,21,MPG105,10,n,1,Early,5,Halictus,0,0,4198
2016,21,MPG105,10,n,1,Early,5,Lasioglossum,1,1,4199
2016,21,MPG105,10,n,1,Early,5,Nomada,2,1,4200
2016,21,MPG105,10,n,1,Early,5,Osmia,0,0,4201
2016,21,MPG105,10,n,1,Early,5,Sphecodes,0,0,4202
2016,21,MPG105,10,n,1,Early,5,Apis,0,0,4203
2016,21,MPG105,10,pt,1,Early,37,Andrena,9,1,4204
2016,21,MPG105,10,pt,1,Early,37,Anthophora,0,0,4205
2016,21,MPG105,10,pt,1,Early,37,Bombus,0,0,4206
2016,21,MPG105,10,pt,1,Early,37,Halictus,14,1,4207
2016,21,MPG105,10,pt,1,Early,37,Lasioglossum,10,1,4208
2016,21,MPG105,10,pt,1,Early,37,Nomada,0,0,4209
2016,21,MPG105,10,pt,1,Early,37,Osmia,3,1,4210
2016,21,MPG105,10,pt,1,Early,37,Sphecodes,0,0,4211
2016,21,MPG105,10,pt,1,Early,37,Apis,1,1,4212
2016,21,MPG106,11,n,1,Early,3,Andrena,1,1,4213
2016,21,MPG106,11,n,1,Early,3,Anthophora,0,0,4214
2016,21,MPG106,11,n,1,Early,3,Bombus,0,0,4215
2016,21,MPG106,11,n,1,Early,3,Halictus,0,0,4216
2016,21,MPG106,11,n,1,Early,3,Lasioglossum,0,0,4217
2016,21,MPG106,11,n,1,Early,3,Nomada,0,0,4218
2016,21,MPG106,11,n,1,Early,3,Osmia,1,1,4219
2016,21,MPG106,11,n,1,Early,3,Sphecodes,0,0,4220
2016,21,MPG106,11,n,1,Early,3,Apis,1,1,4221
2016,21,MPG106,11,pt,1,Early,23,Andrena,7,1,4222
2016,21,MPG106,11,pt,1,Early,23,Anthophora,0,0,4223
2016,21,MPG106,11,pt,1,Early,23,Bombus,0,0,4224
2016,21,MPG106,11,pt,1,Early,23,Halictus,6,1,4225
2016,21,MPG106,11,pt,1,Early,23,Lasioglossum,8,1,4226
2016,21,MPG106,11,pt,1,Early,23,Nomada,1,1,4227
2016,21,MPG106,11,pt,1,Early,23,Osmia,1,1,4228
2016,21,MPG106,11,pt,1,Early,23,Sphecodes,0,0,4229
2016,21,MPG106,11,pt,1,Early,23,Apis,0,0,4230
2016,21,MPG108,2,n,1,Early,2,Andrena,0,0,4231
2016,21,MPG108,2,n,1,Early,2,Anthophora,0,0,4232
2016,21,MPG108,2,n,1,Early,2,Bombus,0,0,4233
2016,21,MPG108,2,n,1,Early,2,Halictus,0,0,4234
2016,21,MPG108,2,n,1,Early,2,Lasioglossum,0,0,4235
2016,21,MPG108,2,n,1,Early,2,Nomada,0,0,4236
2016,21,MPG108,2,n,1,Early,2,Osmia,0,0,4237
2016,21,MPG108,2,n,1,Early,2,Sphecodes,0,0,4238
2016,21,MPG108,2,n,1,Early,2,Apis,2,1,4239
2016,21,MPG143,11,pt,1,Early,50,Andrena,4,1,4240
2016,21,MPG143,11,pt,1,Early,50,Anthophora,0,0,4241
2016,21,MPG143,11,pt,1,Early,50,Bombus,0,0,4242
2016,21,MPG143,11,pt,1,Early,50,Halictus,20,1,4243
2016,21,MPG143,11,pt,1,Early,50,Lasioglossum,23,1,4244
2016,21,MPG143,11,pt,1,Early,50,Nomada,0,0,4245
2016,21,MPG143,11,pt,1,Early,50,Osmia,3,1,4246
2016,21,MPG143,11,pt,1,Early,50,Sphecodes,0,0,4247
2016,21,MPG143,11,pt,1,Early,50,Apis,0,0,4248
2016,21,MPG143,11,n,1,Early,1,Andrena,0,0,4249
2016,21,MPG143,11,n,1,Early,1,Anthophora,0,0,4250
2016,21,MPG143,11,n,1,Early,1,Bombus,1,1,4251
2016,21,MPG143,11,n,1,Early,1,Halictus,0,0,4252
2016,21,MPG143,11,n,1,Early,1,Lasioglossum,0,0,4253
2016,21,MPG143,11,n,1,Early,1,Nomada,0,0,4254
2016,21,MPG143,11,n,1,Early,1,Osmia,0,0,4255
2016,21,MPG143,11,n,1,Early,1,Sphecodes,0,0,4256
2016,21,MPG143,11,n,1,Early,1,Apis,0,0,4257
2016,21,MPG151,2,pt,1,Early,59,Andrena,7,1,4258
2016,21,MPG151,2,pt,1,Early,59,Anthophora,0,0,4259
2016,21,MPG151,2,pt,1,Early,59,Bombus,0,0,4260
2016,21,MPG151,2,pt,1,Early,59,Halictus,41,1,4261
2016,21,MPG151,2,pt,1,Early,59,Lasioglossum,8,1,4262
2016,21,MPG151,2,pt,1,Early,59,Nomada,1,1,4263
2016,21,MPG151,2,pt,1,Early,59,Osmia,0,0,4264
2016,21,MPG151,2,pt,1,Early,59,Sphecodes,1,1,4265
2016,21,MPG151,2,pt,1,Early,59,Apis,1,1,4266
2016,21,MPG151,2,n,1,Early,5,Andrena,0,0,4267
2016,21,MPG151,2,n,1,Early,5,Anthophora,1,1,4268
2016,21,MPG151,2,n,1,Early,5,Bombus,0,0,4269
2016,21,MPG151,2,n,1,Early,5,Halictus,1,1,4270
2016,21,MPG151,2,n,1,Early,5,Lasioglossum,0,0,4271
2016,21,MPG151,2,n,1,Early,5,Nomada,0,0,4272
2016,21,MPG151,2,n,1,Early,5,Osmia,0,0,4273
2016,21,MPG151,2,n,1,Early,5,Sphecodes,0,0,4274
2016,21,MPG151,2,n,1,Early,5,Apis,3,1,4275
2016,21,MPG180,8,pt,1,Early,25,Andrena,5,1,4276
2016,21,MPG180,8,pt,1,Early,25,Anthophora,2,1,4277
2016,21,MPG180,8,pt,1,Early,25,Bombus,0,0,4278
2016,21,MPG180,8,pt,1,Early,25,Halictus,5,1,4279
2016,21,MPG180,8,pt,1,Early,25,Lasioglossum,7,1,4280
2016,21,MPG180,8,pt,1,Early,25,Nomada,3,1,4281
2016,21,MPG180,8,pt,1,Early,25,Osmia,3,1,4282
2016,21,MPG180,8,pt,1,Early,25,Sphecodes,0,0,4283
2016,21,MPG180,8,pt,1,Early,25,Apis,0,0,4284
2016,21,MPG323,5,n,1,Early,1,Andrena,1,1,4285
2016,21,MPG323,5,n,1,Early,1,Anthophora,0,0,4286
2016,21,MPG323,5,n,1,Early,1,Bombus,0,0,4287
2016,21,MPG323,5,n,1,Early,1,Halictus,0,0,4288
2016,21,MPG323,5,n,1,Early,1,Lasioglossum,0,0,4289
2016,21,MPG323,5,n,1,Early,1,Nomada,0,0,4290
2016,21,MPG323,5,n,1,Early,1,Osmia,0,0,4291
2016,21,MPG323,5,n,1,Early,1,Sphecodes,0,0,4292
2016,21,MPG323,5,n,1,Early,1,Apis,0,0,4293
2016,21,MPG323,5,pt,1,Early,150,Andrena,0,0,4294
2016,21,MPG323,5,pt,1,Early,150,Anthophora,0,0,4295
2016,21,MPG323,5,pt,1,Early,150,Bombus,0,0,4296
2016,21,MPG323,5,pt,1,Early,150,Halictus,104,1,4297
2016,21,MPG323,5,pt,1,Early,150,Lasioglossum,38,1,4298
2016,21,MPG323,5,pt,1,Early,150,Nomada,0,0,4299
2016,21,MPG323,5,pt,1,Early,150,Osmia,8,1,4300
2016,21,MPG323,5,pt,1,Early,150,Sphecodes,0,0,4301
2016,21,MPG323,5,pt,1,Early,150,Apis,0,0,4302
2016,21,MPG324,8,pt,1,Early,123,Andrena,4,1,4303
2016,21,MPG324,8,pt,1,Early,123,Anthophora,0,0,4304
2016,21,MPG324,8,pt,1,Early,123,Bombus,0,0,4305
2016,21,MPG324,8,pt,1,Early,123,Halictus,78,1,4306
2016,21,MPG324,8,pt,1,Early,123,Lasioglossum,37,1,4307
2016,21,MPG324,8,pt,1,Early,123,Nomada,0,0,4308
2016,21,MPG324,8,pt,1,Early,123,Osmia,4,1,4309
2016,21,MPG324,8,pt,1,Early,123,Sphecodes,0,0,4310
2016,21,MPG324,8,pt,1,Early,123,Apis,0,0,4311
2016,21,MPG361,12,n,1,Early,6,Andrena,2,1,4312
2016,21,MPG361,12,n,1,Early,6,Anthophora,1,1,4313
2016,21,MPG361,12,n,1,Early,6,Bombus,1,1,4314
2016,21,MPG361,12,n,1,Early,6,Halictus,0,0,4315
2016,21,MPG361,12,n,1,Early,6,Lasioglossum,0,0,4316
2016,21,MPG361,12,n,1,Early,6,Nomada,0,0,4317
2016,21,MPG361,12,n,1,Early,6,Osmia,0,0,4318
2016,21,MPG361,12,n,1,Early,6,Sphecodes,0,0,4319
2016,21,MPG361,12,n,1,Early,6,Apis,2,1,4320
2016,21,MPG361,12,pt,1,Early,37,Andrena,19,1,4321
2016,21,MPG361,12,pt,1,Early,37,Anthophora,0,0,4322
2016,21,MPG361,12,pt,1,Early,37,Bombus,0,0,4323
2016,21,MPG361,12,pt,1,Early,37,Halictus,5,1,4324
2016,21,MPG361,12,pt,1,Early,37,Lasioglossum,12,1,4325
2016,21,MPG361,12,pt,1,Early,37,Nomada,0,0,4326
2016,21,MPG361,12,pt,1,Early,37,Osmia,1,1,4327
2016,21,MPG361,12,pt,1,Early,37,Sphecodes,0,0,4328
2016,21,MPG361,12,pt,1,Early,37,Apis,0,0,4329
2016,21,MPG367,8,pt,1,Early,34,Andrena,5,1,4330
2016,21,MPG367,8,pt,1,Early,34,Anthophora,0,0,4331
2016,21,MPG367,8,pt,1,Early,34,Bombus,0,0,4332
2016,21,MPG367,8,pt,1,Early,34,Halictus,4,1,4333
2016,21,MPG367,8,pt,1,Early,34,Lasioglossum,23,1,4334
2016,21,MPG367,8,pt,1,Early,34,Nomada,0,0,4335
2016,21,MPG367,8,pt,1,Early,34,Osmia,2,1,4336
2016,21,MPG367,8,pt,1,Early,34,Sphecodes,0,0,4337
2016,21,MPG367,8,pt,1,Early,34,Apis,0,0,4338
2016,21,MPG367,8,n,1,Early,1,Andrena,0,0,4339
2016,21,MPG367,8,n,1,Early,1,Anthophora,0,0,4340
2016,21,MPG367,8,n,1,Early,1,Bombus,0,0,4341
2016,21,MPG367,8,n,1,Early,1,Halictus,1,1,4342
2016,21,MPG367,8,n,1,Early,1,Lasioglossum,0,0,4343
2016,21,MPG367,8,n,1,Early,1,Nomada,0,0,4344
2016,21,MPG367,8,n,1,Early,1,Osmia,0,0,4345
2016,21,MPG367,8,n,1,Early,1,Sphecodes,0,0,4346
2016,21,MPG367,8,n,1,Early,1,Apis,0,0,4347
2016,21,MPG370,11,pt,1,Early,20,Andrena,10,1,4348
2016,21,MPG370,11,pt,1,Early,20,Anthophora,0,0,4349
2016,21,MPG370,11,pt,1,Early,20,Bombus,0,0,4350
2016,21,MPG370,11,pt,1,Early,20,Halictus,2,1,4351
2016,21,MPG370,11,pt,1,Early,20,Lasioglossum,7,1,4352
2016,21,MPG370,11,pt,1,Early,20,Nomada,1,1,4353
2016,21,MPG370,11,pt,1,Early,20,Osmia,0,0,4354
2016,21,MPG370,11,pt,1,Early,20,Sphecodes,0,0,4355
2016,21,MPG370,11,pt,1,Early,20,Apis,0,0,4356
2016,21,MPG370,11,n,1,Early,9,Andrena,0,0,4357
2016,21,MPG370,11,n,1,Early,9,Anthophora,0,0,4358
2016,21,MPG370,11,n,1,Early,9,Bombus,7,1,4359
2016,21,MPG370,11,n,1,Early,9,Halictus,0,0,4360
2016,21,MPG370,11,n,1,Early,9,Lasioglossum,1,1,4361
2016,21,MPG370,11,n,1,Early,9,Nomada,0,0,4362
2016,21,MPG370,11,n,1,Early,9,Osmia,1,1,4363
2016,21,MPG370,11,n,1,Early,9,Sphecodes,0,0,4364
2016,21,MPG370,11,n,1,Early,9,Apis,0,0,4365
2016,21,MPG403,5,n,1,Early,4,Andrena,3,1,4366
2016,21,MPG403,5,n,1,Early,4,Anthophora,0,0,4367
2016,21,MPG403,5,n,1,Early,4,Bombus,0,0,4368
2016,21,MPG403,5,n,1,Early,4,Halictus,0,0,4369
2016,21,MPG403,5,n,1,Early,4,Lasioglossum,1,1,4370
2016,21,MPG403,5,n,1,Early,4,Nomada,0,0,4371
2016,21,MPG403,5,n,1,Early,4,Osmia,0,0,4372
2016,21,MPG403,5,n,1,Early,4,Sphecodes,0,0,4373
2016,21,MPG403,5,n,1,Early,4,Apis,0,0,4374
2016,21,MPG403,5,pt,1,Early,88,Andrena,6,1,4375
2016,21,MPG403,5,pt,1,Early,88,Anthophora,0,0,4376
2016,21,MPG403,5,pt,1,Early,88,Bombus,0,0,4377
2016,21,MPG403,5,pt,1,Early,88,Halictus,19,1,4378
2016,21,MPG403,5,pt,1,Early,88,Lasioglossum,61,1,4379
2016,21,MPG403,5,pt,1,Early,88,Nomada,0,0,4380
2016,21,MPG403,5,pt,1,Early,88,Osmia,1,1,4381
2016,21,MPG403,5,pt,1,Early,88,Sphecodes,0,0,4382
2016,21,MPG403,5,pt,1,Early,88,Apis,1,1,4383
2016,21,MPG404,10,n,1,Early,6,Andrena,1,1,4384
2016,21,MPG404,10,n,1,Early,6,Anthophora,0,0,4385
2016,21,MPG404,10,n,1,Early,6,Bombus,0,0,4386
2016,21,MPG404,10,n,1,Early,6,Halictus,0,0,4387
2016,21,MPG404,10,n,1,Early,6,Lasioglossum,0,0,4388
2016,21,MPG404,10,n,1,Early,6,Nomada,0,0,4389
2016,21,MPG404,10,n,1,Early,6,Osmia,0,0,4390
2016,21,MPG404,10,n,1,Early,6,Sphecodes,0,0,4391
2016,21,MPG404,10,n,1,Early,6,Apis,5,1,4392
2016,21,MPG404,10,pt,1,Early,49,Andrena,4,1,4393
2016,21,MPG404,10,pt,1,Early,49,Anthophora,0,0,4394
2016,21,MPG404,10,pt,1,Early,49,Bombus,0,0,4395
2016,21,MPG404,10,pt,1,Early,49,Halictus,11,1,4396
2016,21,MPG404,10,pt,1,Early,49,Lasioglossum,32,1,4397
2016,21,MPG404,10,pt,1,Early,49,Nomada,0,0,4398
2016,21,MPG404,10,pt,1,Early,49,Osmia,2,1,4399
2016,21,MPG404,10,pt,1,Early,49,Sphecodes,0,0,4400
2016,21,MPG404,10,pt,1,Early,49,Apis,0,0,4401
2016,21,MPG405,7,n,1,Early,5,Andrena,1,1,4402
2016,21,MPG405,7,n,1,Early,5,Anthophora,1,1,4403
2016,21,MPG405,7,n,1,Early,5,Bombus,0,0,4404
2016,21,MPG405,7,n,1,Early,5,Halictus,1,1,4405
2016,21,MPG405,7,n,1,Early,5,Lasioglossum,1,1,4406
2016,21,MPG405,7,n,1,Early,5,Nomada,0,0,4407
2016,21,MPG405,7,n,1,Early,5,Osmia,0,0,4408
2016,21,MPG405,7,n,1,Early,5,Sphecodes,0,0,4409
2016,21,MPG405,7,n,1,Early,5,Apis,1,1,4410
2016,21,MPG405,7,pt,1,Early,39,Andrena,12,1,4411
2016,21,MPG405,7,pt,1,Early,39,Anthophora,0,0,4412
2016,21,MPG405,7,pt,1,Early,39,Bombus,0,0,4413
2016,21,MPG405,7,pt,1,Early,39,Halictus,8,1,4414
2016,21,MPG405,7,pt,1,Early,39,Lasioglossum,19,1,4415
2016,21,MPG405,7,pt,1,Early,39,Nomada,0,0,4416
2016,21,MPG405,7,pt,1,Early,39,Osmia,0,0,4417
2016,21,MPG405,7,pt,1,Early,39,Sphecodes,0,0,4418
2016,21,MPG405,7,pt,1,Early,39,Apis,0,0,4419
2016,21,MPG466,4,pt,1,Early,56,Andrena,2,1,4420
2016,21,MPG466,4,pt,1,Early,56,Anthophora,0,0,4421
2016,21,MPG466,4,pt,1,Early,56,Bombus,0,0,4422
2016,21,MPG466,4,pt,1,Early,56,Halictus,7,1,4423
2016,21,MPG466,4,pt,1,Early,56,Lasioglossum,43,1,4424
2016,21,MPG466,4,pt,1,Early,56,Nomada,0,0,4425
2016,21,MPG466,4,pt,1,Early,56,Osmia,3,1,4426
2016,21,MPG466,4,pt,1,Early,56,Sphecodes,1,1,4427
2016,21,MPG466,4,pt,1,Early,56,Apis,0,0,4428
2016,21,MPG466,4,n,1,Early,1,Andrena,0,0,4429
2016,21,MPG466,4,n,1,Early,1,Anthophora,0,0,4430
2016,21,MPG466,4,n,1,Early,1,Bombus,1,1,4431
2016,21,MPG466,4,n,1,Early,1,Halictus,0,0,4432
2016,21,MPG466,4,n,1,Early,1,Lasioglossum,0,0,4433
2016,21,MPG466,4,n,1,Early,1,Nomada,0,0,4434
2016,21,MPG466,4,n,1,Early,1,Osmia,0,0,4435
2016,21,MPG466,4,n,1,Early,1,Sphecodes,0,0,4436
2016,21,MPG466,4,n,1,Early,1,Apis,0,0,4437
2016,21,MPG469,2,pt,1,Early,54,Andrena,8,1,4438
2016,21,MPG469,2,pt,1,Early,54,Anthophora,0,0,4439
2016,21,MPG469,2,pt,1,Early,54,Bombus,0,0,4440
2016,21,MPG469,2,pt,1,Early,54,Halictus,16,1,4441
2016,21,MPG469,2,pt,1,Early,54,Lasioglossum,19,1,4442
2016,21,MPG469,2,pt,1,Early,54,Nomada,0,0,4443
2016,21,MPG469,2,pt,1,Early,54,Osmia,9,1,4444
2016,21,MPG469,2,pt,1,Early,54,Sphecodes,2,1,4445
2016,21,MPG469,2,pt,1,Early,54,Apis,0,0,4446
2016,21,MPG469,2,n,1,Early,1,Andrena,0,0,4447
2016,21,MPG469,2,n,1,Early,1,Anthophora,0,0,4448
2016,21,MPG469,2,n,1,Early,1,Bombus,0,0,4449
2016,21,MPG469,2,n,1,Early,1,Halictus,0,0,4450
2016,21,MPG469,2,n,1,Early,1,Lasioglossum,0,0,4451
2016,21,MPG469,2,n,1,Early,1,Nomada,0,0,4452
2016,21,MPG469,2,n,1,Early,1,Osmia,0,0,4453
2016,21,MPG469,2,n,1,Early,1,Sphecodes,0,0,4454
2016,21,MPG469,2,n,1,Early,1,Apis,1,1,4455
2016,21,MPG471,4,pt,1,Early,58,Andrena,3,1,4456
2016,21,MPG471,4,pt,1,Early,58,Anthophora,0,0,4457
2016,21,MPG471,4,pt,1,Early,58,Bombus,0,0,4458
2016,21,MPG471,4,pt,1,Early,58,Halictus,8,1,4459
2016,21,MPG471,4,pt,1,Early,58,Lasioglossum,41,1,4460
2016,21,MPG471,4,pt,1,Early,58,Nomada,1,1,4461
2016,21,MPG471,4,pt,1,Early,58,Osmia,3,1,4462
2016,21,MPG471,4,pt,1,Early,58,Sphecodes,1,1,4463
2016,21,MPG471,4,pt,1,Early,58,Apis,1,1,4464
2016,21,MPG523,10,n,1,Early,5,Andrena,4,1,4465
2016,21,MPG523,10,n,1,Early,5,Anthophora,0,0,4466
2016,21,MPG523,10,n,1,Early,5,Bombus,1,1,4467
2016,21,MPG523,10,n,1,Early,5,Halictus,0,0,4468
2016,21,MPG523,10,n,1,Early,5,Lasioglossum,0,0,4469
2016,21,MPG523,10,n,1,Early,5,Nomada,0,0,4470
2016,21,MPG523,10,n,1,Early,5,Osmia,0,0,4471
2016,21,MPG523,10,n,1,Early,5,Sphecodes,0,0,4472
2016,21,MPG523,10,n,1,Early,5,Apis,0,0,4473
2016,21,MPG523,10,pt,1,Early,17,Andrena,2,1,4474
2016,21,MPG523,10,pt,1,Early,17,Anthophora,0,0,4475
2016,21,MPG523,10,pt,1,Early,17,Bombus,0,0,4476
2016,21,MPG523,10,pt,1,Early,17,Halictus,4,1,4477
2016,21,MPG523,10,pt,1,Early,17,Lasioglossum,2,1,4478
2016,21,MPG523,10,pt,1,Early,17,Nomada,1,1,4479
2016,21,MPG523,10,pt,1,Early,17,Osmia,8,1,4480
2016,21,MPG523,10,pt,1,Early,17,Sphecodes,0,0,4481
2016,21,MPG523,10,pt,1,Early,17,Apis,0,0,4482
2016,21,MPG88,5,pt,1,Early,37,Andrena,5,1,4483
2016,21,MPG88,5,pt,1,Early,37,Anthophora,0,0,4484
2016,21,MPG88,5,pt,1,Early,37,Bombus,1,1,4485
2016,21,MPG88,5,pt,1,Early,37,Halictus,15,1,4486
2016,21,MPG88,5,pt,1,Early,37,Lasioglossum,15,1,4487
2016,21,MPG88,5,pt,1,Early,37,Nomada,1,1,4488
2016,21,MPG88,5,pt,1,Early,37,Osmia,0,0,4489
2016,21,MPG88,5,pt,1,Early,37,Sphecodes,0,0,4490
2016,21,MPG88,5,pt,1,Early,37,Apis,0,0,4491
2016,21,MPG88,5,n,1,Early,3,Andrena,0,0,4492
2016,21,MPG88,5,n,1,Early,3,Anthophora,0,0,4493
2016,21,MPG88,5,n,1,Early,3,Bombus,0,0,4494
2016,21,MPG88,5,n,1,Early,3,Halictus,0,0,4495
2016,21,MPG88,5,n,1,Early,3,Lasioglossum,0,0,4496
2016,21,MPG88,5,n,1,Early,3,Nomada,0,0,4497
2016,21,MPG88,5,n,1,Early,3,Osmia,0,0,4498
2016,21,MPG88,5,n,1,Early,3,Sphecodes,0,0,4499
2016,21,MPG88,5,n,1,Early,3,Apis,3,1,4500
2016,21,MPG89,4,pt,1,Early,49,Andrena,2,1,4501
2016,21,MPG89,4,pt,1,Early,49,Anthophora,0,0,4502
2016,21,MPG89,4,pt,1,Early,49,Bombus,0,0,4503
2016,21,MPG89,4,pt,1,Early,49,Halictus,25,1,4504
2016,21,MPG89,4,pt,1,Early,49,Lasioglossum,21,1,4505
2016,21,MPG89,4,pt,1,Early,49,Nomada,0,0,4506
2016,21,MPG89,4,pt,1,Early,49,Osmia,1,1,4507
2016,21,MPG89,4,pt,1,Early,49,Sphecodes,0,0,4508
2016,21,MPG89,4,pt,1,Early,49,Apis,0,0,4509
2016,24,MPG105,11,pt,1,Early,7,Andrena,3,1,4510
2016,24,MPG105,11,pt,1,Early,7,Anthophora,0,0,4511
2016,24,MPG105,11,pt,1,Early,7,Bombus,0,0,4512
2016,24,MPG105,11,pt,1,Early,7,Halictus,1,1,4513
2016,24,MPG105,11,pt,1,Early,7,Lasioglossum,2,1,4514
2016,24,MPG105,11,pt,1,Early,7,Nomada,0,0,4515
2016,24,MPG105,11,pt,1,Early,7,Osmia,1,1,4516
2016,24,MPG105,11,pt,1,Early,7,Sphecodes,0,0,4517
2016,24,MPG105,11,pt,1,Early,7,Apis,0,0,4518
2016,24,MPG105,11,n,1,Early,1,Andrena,0,0,4519
2016,24,MPG105,11,n,1,Early,1,Anthophora,0,0,4520
2016,24,MPG105,11,n,1,Early,1,Bombus,0,0,4521
2016,24,MPG105,11,n,1,Early,1,Halictus,0,0,4522
2016,24,MPG105,11,n,1,Early,1,Lasioglossum,0,0,4523
2016,24,MPG105,11,n,1,Early,1,Nomada,1,1,4524
2016,24,MPG105,11,n,1,Early,1,Osmia,0,0,4525
2016,24,MPG105,11,n,1,Early,1,Sphecodes,0,0,4526
2016,24,MPG105,11,n,1,Early,1,Apis,0,0,4527
2016,24,MPG106,9,n,1,Early,2,Andrena,1,1,4528
2016,24,MPG106,9,n,1,Early,2,Anthophora,0,0,4529
2016,24,MPG106,9,n,1,Early,2,Bombus,0,0,4530
2016,24,MPG106,9,n,1,Early,2,Halictus,0,0,4531
2016,24,MPG106,9,n,1,Early,2,Lasioglossum,0,0,4532
2016,24,MPG106,9,n,1,Early,2,Nomada,0,0,4533
2016,24,MPG106,9,n,1,Early,2,Osmia,1,1,4534
2016,24,MPG106,9,n,1,Early,2,Sphecodes,0,0,4535
2016,24,MPG106,9,n,1,Early,2,Apis,0,0,4536
2016,24,MPG106,9,pt,1,Early,11,Andrena,0,0,4537
2016,24,MPG106,9,pt,1,Early,11,Anthophora,0,0,4538
2016,24,MPG106,9,pt,1,Early,11,Bombus,0,0,4539
2016,24,MPG106,9,pt,1,Early,11,Halictus,5,1,4540
2016,24,MPG106,9,pt,1,Early,11,Lasioglossum,4,1,4541
2016,24,MPG106,9,pt,1,Early,11,Nomada,0,0,4542
2016,24,MPG106,9,pt,1,Early,11,Osmia,2,1,4543
2016,24,MPG106,9,pt,1,Early,11,Sphecodes,0,0,4544
2016,24,MPG106,9,pt,1,Early,11,Apis,0,0,4545
2016,24,MPG143,13,n,1,Early,2,Andrena,0,0,4546
2016,24,MPG143,13,n,1,Early,2,Anthophora,0,0,4547
2016,24,MPG143,13,n,1,Early,2,Bombus,0,0,4548
2016,24,MPG143,13,n,1,Early,2,Halictus,0,0,4549
2016,24,MPG143,13,n,1,Early,2,Lasioglossum,0,0,4550
2016,24,MPG143,13,n,1,Early,2,Nomada,0,0,4551
2016,24,MPG143,13,n,1,Early,2,Osmia,0,0,4552
2016,24,MPG143,13,n,1,Early,2,Sphecodes,0,0,4553
2016,24,MPG143,13,n,1,Early,2,Apis,2,1,4554
2016,24,MPG143,13,pt,1,Early,11,Andrena,0,0,4555
2016,24,MPG143,13,pt,1,Early,11,Anthophora,0,0,4556
2016,24,MPG143,13,pt,1,Early,11,Bombus,0,0,4557
2016,24,MPG143,13,pt,1,Early,11,Halictus,7,1,4558
2016,24,MPG143,13,pt,1,Early,11,Lasioglossum,3,1,4559
2016,24,MPG143,13,pt,1,Early,11,Nomada,0,0,4560
2016,24,MPG143,13,pt,1,Early,11,Osmia,0,0,4561
2016,24,MPG143,13,pt,1,Early,11,Sphecodes,1,1,4562
2016,24,MPG143,13,pt,1,Early,11,Apis,0,0,4563
2016,24,MPG151,4,n,1,Early,4,Andrena,0,0,4564
2016,24,MPG151,4,n,1,Early,4,Anthophora,0,0,4565
2016,24,MPG151,4,n,1,Early,4,Bombus,0,0,4566
2016,24,MPG151,4,n,1,Early,4,Halictus,0,0,4567
2016,24,MPG151,4,n,1,Early,4,Lasioglossum,1,1,4568
